Long Station Name,Collection Date,EC,Sacramento X2,Location,WYT,Cl
Old River near Rock Slough,6/19/1959,327,91.43818578,OMR,BN,44
Old River near Rock Slough,6/19/1959,318,91.43818578,OMR,BN,34
Old River near Rock Slough,7/7/1959,749,94.29889644,OMR,BN,160
Old River near Rock Slough,7/7/1959,716,94.29889644,OMR,BN,152
Old River near Rock Slough,7/21/1959,1740,95.92495125,OMR,BN,451
Old River near Rock Slough,7/21/1959,1320,95.92495125,OMR,BN,329
Old River near Rock Slough,8/4/1959,1580,91.1135463,OMR,BN,389
Old River near Rock Slough,8/4/1959,1380,91.1135463,OMR,BN,336
Old River near Rock Slough,8/18/1959,1000,93.54824528,OMR,BN,225
Old River near Rock Slough,8/18/1959,937,93.54824528,OMR,BN,125
Old River near Rock Slough,9/2/1959,644,91.96611223,OMR,BN,132
Old River near Rock Slough,9/2/1959,621,91.96611223,OMR,BN,126
Old River near Rock Slough,9/15/1959,509,84.58759953,OMR,BN,92
Old River near Rock Slough,9/15/1959,486,84.58759953,OMR,BN,87
Old River near Rock Slough,10/1/1959,396,78.11676896,OMR,D,54
Old River near Rock Slough,10/1/1959,352,78.11676896,OMR,D,44
Old River near Rock Slough,10/30/1959,345,83.58656463,OMR,D,39
Old River near Rock Slough,10/30/1959,281,83.58656463,OMR,D,29
P8 - San Joaquin River @ Buckley Cove,2/2/1968,650,60.82383763,SJRcorridor,BN,112
P8 - San Joaquin River @ Buckley Cove,3/22/1968,395,57.81297746,SJRcorridor,BN,51
P8 - San Joaquin River @ Buckley Cove,10/10/1968,900,83.16574214,SJRcorridor,W,118
P8 - San Joaquin River @ Buckley Cove,1/23/1969,180,48.06579729,SJRcorridor,W,10
P8 - San Joaquin River @ Buckley Cove,4/16/1969,200,50.10640361,SJRcorridor,W,20
P8 - San Joaquin River @ Buckley Cove,7/17/1969,360,68.77308425,SJRcorridor,W,45
Old River South of Rock Slough (St 5A),5/4/1972,188,82.90410837,OMR,BN,18
Old River South of Rock Slough (St 5A),5/11/1972,228,81.24048084,OMR,BN,29
Old River South of Rock Slough (St 5A),5/15/1972,233,83.98953334,OMR,BN,31
Old River South of Rock Slough (St 5A),5/25/1972,316,82.92814611,OMR,BN,51
Old River South of Rock Slough (St 5A),6/1/1972,343,84.59350819,OMR,BN,56
Old River South of Rock Slough (St 5A),6/13/1972,506,87.18414193,OMR,BN,94
Old River South of Rock Slough (St 5A),6/21/1972,574,86.3335458,OMR,BN,115
Old River South of Rock Slough (St 5A),6/22/1972,676,87.68398736,OMR,BN,142
Old River South of Rock Slough (St 5A),6/24/1972,970,93.34177705,OMR,BN,224
Old River South of Rock Slough (St 5A),6/24/1972,818,93.34177705,OMR,BN,180
Old River South of Rock Slough (St 5A),6/24/1972,627,93.34177705,OMR,BN,130
Old River South of Rock Slough (St 5A),6/24/1972,625,93.34177705,OMR,BN,131
Old River South of Rock Slough (St 5A),6/25/1972,970,93.79838621,OMR,BN,223
Old River South of Rock Slough (St 5A),6/26/1972,700,93.98192603,OMR,BN,150
Old River South of Rock Slough (St 5A),6/27/1972,786,94.28595728,OMR,BN,154
Old River South of Rock Slough (St 5A),6/28/1972,1400,93.50734356,OMR,BN,346
Old River South of Rock Slough (St 5A),6/28/1972,919,93.50734356,OMR,BN,208
Old River South of Rock Slough (St 5A),6/28/1972,904,93.50734356,OMR,BN,205
Old River South of Rock Slough (St 5A),6/29/1972,1480,93.04418194,OMR,BN,371
Old River South of Rock Slough (St 5A),6/29/1972,1010,93.04418194,OMR,BN,234
Old River South of Rock Slough (St 5A),6/30/1972,1570,92.10107177,OMR,BN,396
Old River South of Rock Slough (St 5A),7/6/1972,1510,86.35065233,OMR,BN,376
Old River South of Rock Slough (St 5A),7/6/1972,1340,86.35065233,OMR,BN,330
Old River South of Rock Slough (St 5A),7/7/1972,1360,86.57993383,OMR,BN,330
Old River South of Rock Slough (St 5A),7/11/1972,1120,86.44946351,OMR,BN,287
Old River South of Rock Slough (St 5A),7/11/1972,1120,86.44946351,OMR,BN,280
P8 - San Joaquin River @ Buckley Cove,4/3/1973,518,56.44372714,SJRcorridor,AN,56
P8 - San Joaquin River @ Buckley Cove,5/1/1973,732,71.50691023,SJRcorridor,AN,104
P8 - San Joaquin River @ Buckley Cove,6/5/1973,390,75.03508802,SJRcorridor,AN,54
P8 - San Joaquin River @ Buckley Cove,7/2/1973,412,83.15487119,SJRcorridor,AN,54
P8 - San Joaquin River @ Buckley Cove,7/31/1973,410,85.28607593,SJRcorridor,AN,54
P8 - San Joaquin River @ Buckley Cove,8/28/1973,415,83.35486185,SJRcorridor,AN,58
P8 - San Joaquin River @ Buckley Cove,9/25/1973,648,73.56187894,SJRcorridor,AN,94
P8 - San Joaquin River @ Buckley Cove,10/15/1973,530,74.39350789,SJRcorridor,W,75
P8 - San Joaquin River @ Buckley Cove,11/13/1973,647,72.91115416,SJRcorridor,W,98
P8 - San Joaquin River @ Buckley Cove,12/11/1973,600,54.96370577,SJRcorridor,W,90
P8 - San Joaquin River @ Buckley Cove,1/9/1974,249,52.3990248,SJRcorridor,W,22
P8 - San Joaquin River @ Buckley Cove,2/6/1974,403,51.00464256,SJRcorridor,W,52
P8 - San Joaquin River @ Buckley Cove,3/25/1974,518,51.68743976,SJRcorridor,W,78
P8 - San Joaquin River @ Buckley Cove,4/9/1974,277,0,SJRcorridor,W,34
P8 - San Joaquin River @ Buckley Cove,4/25/1974,395,55.61045383,SJRcorridor,W,56
P8 - San Joaquin River @ Buckley Cove,5/9/1974,430,63.22409207,SJRcorridor,W,66
P8 - San Joaquin River @ Buckley Cove,5/22/1974,328,66.01020027,SJRcorridor,W,49
P8 - San Joaquin River @ Buckley Cove,6/5/1974,354,66.06962575,SJRcorridor,W,51
P8 - San Joaquin River @ Buckley Cove,6/24/1974,332,69.99961968,SJRcorridor,W,43
P8 - San Joaquin River @ Buckley Cove,7/8/1974,280,76.89025194,SJRcorridor,W,36
P8 - San Joaquin River @ Buckley Cove,7/22/1974,289,75.62640398,SJRcorridor,W,41
P8 - San Joaquin River @ Buckley Cove,8/6/1974,229,75.76911836,SJRcorridor,W,26
P8 - San Joaquin River @ Buckley Cove,8/22/1974,282,71.49326964,SJRcorridor,W,32
P8 - San Joaquin River @ Buckley Cove,9/5/1974,504,66.73838917,SJRcorridor,W,85
P8 - San Joaquin River @ Buckley Cove,9/18/1974,529,61.92807121,SJRcorridor,W,80
P8 - San Joaquin River @ Buckley Cove,10/1/1974,388,64.58639727,SJRcorridor,W,52
P8 - San Joaquin River @ Buckley Cove,10/16/1974,510,65.9782773,SJRcorridor,W,78
P8 - San Joaquin River @ Buckley Cove,11/6/1974,313,66.51113004,SJRcorridor,W,42
P8 - San Joaquin River @ Buckley Cove,11/18/1974,405,65.81281422,SJRcorridor,W,52
P8 - San Joaquin River @ Buckley Cove,12/17/1974,370,59.95905109,SJRcorridor,W,47
P8 - San Joaquin River @ Buckley Cove,2/3/1975,508,75.04331266,SJRcorridor,W,75
P8 - San Joaquin River @ Buckley Cove,3/18/1975,335,53.72341881,SJRcorridor,W,38
P8 - San Joaquin River @ Buckley Cove,4/1/1975,315,50.66749811,SJRcorridor,W,40
P8 - San Joaquin River @ Buckley Cove,4/16/1975,395,56.4577803,SJRcorridor,W,50
Old River South of Rock Slough (St 5A),4/17/1975,207,57.14555643,OMR,W,17
Old River South of Rock Slough (St 5A),5/1/1975,172,60.77989824,OMR,W,14
P8 - San Joaquin River @ Buckley Cove,5/1/1975,549,60.77989824,SJRcorridor,W,79
P8 - San Joaquin River @ Buckley Cove,5/15/1975,453,64.74148651,SJRcorridor,W,65
Old River South of Rock Slough (St 5A),6/3/1975,230,63.4770031,OMR,W,24
P8 - San Joaquin River @ Buckley Cove,6/3/1975,333,63.4770031,SJRcorridor,W,47
P8 - San Joaquin River @ Buckley Cove,6/17/1975,187,58.40701165,SJRcorridor,W,25
Old River South of Rock Slough (St 5A),7/1/1975,169,65.61350093,OMR,W,15
P8 - San Joaquin River @ Buckley Cove,7/1/1975,415,65.61350093,SJRcorridor,W,66
Old River South of Rock Slough (St 5A),7/15/1975,161,72.78657388,OMR,W,9.9
P8 - San Joaquin River @ Buckley Cove,7/15/1975,560,72.78657388,SJRcorridor,W,94
Old River South of Rock Slough (St 5A),7/29/1975,169,69.78737734,OMR,W,9.9
Old River South of Rock Slough (St 5A),8/12/1975,172,77.40602531,OMR,W,11
P8 - San Joaquin River @ Buckley Cove,8/12/1975,426,77.40602531,SJRcorridor,W,66
P8 - San Joaquin River @ Buckley Cove,8/25/1975,566,72.50785297,SJRcorridor,W,94
Old River South of Rock Slough (St 5A),9/3/1975,204,71.67185489,OMR,W,17
P8 - San Joaquin River @ Buckley Cove,9/11/1975,620,72.50531258,SJRcorridor,W,97
Old River South of Rock Slough (St 5A),9/17/1975,208,67.76914315,OMR,W,15
P8 - San Joaquin River @ Buckley Cove,9/26/1975,512,68.11721513,SJRcorridor,W,80
P8 - San Joaquin River @ Buckley Cove,10/9/1975,403,69.58169251,SJRcorridor,C,57
P8 - San Joaquin River @ Buckley Cove,10/23/1975,262,64.39367576,SJRcorridor,C,35
Old River South of Rock Slough (St 5A),11/4/1975,164,68.66610369,OMR,C,11
P8 - San Joaquin River @ Buckley Cove,11/26/1975,472,68.81861425,SJRcorridor,C,79
Old River South of Rock Slough (St 5A),12/10/1975,142,66.57013895,OMR,C,6.2
Old River South of Rock Slough (St 5A),12/19/1975,139,68.83102143,OMR,C,5.9
P8 - San Joaquin River @ Buckley Cove,12/23/1975,422,69.03046395,SJRcorridor,C,74
Old River South of Rock Slough (St 5A),12/29/1975,160,69.22727052,OMR,C,7.3
Old River South of Rock Slough (St 5A),1/6/1976,180,71.21442848,OMR,C,10
Old River South of Rock Slough (St 5A),1/13/1976,199,75.36424222,OMR,C,14
Old River South of Rock Slough (St 5A),1/20/1976,188,80.2100418,OMR,C,12
P8 - San Joaquin River @ Buckley Cove,1/22/1976,445,76.64284768,SJRcorridor,C,74
Old River South of Rock Slough (St 5A),1/27/1976,193,77.97062911,OMR,C,12
Old River South of Rock Slough (St 5A),2/3/1976,212,81.80059965,OMR,C,17
Old River South of Rock Slough (St 5A),2/10/1976,254,83.87040675,OMR,C,28
Old River South of Rock Slough (St 5A),2/17/1976,285,83.10337182,OMR,C,34
P8 - San Joaquin River @ Buckley Cove,2/19/1976,783,82.29375485,SJRcorridor,C,124
Old River South of Rock Slough (St 5A),2/26/1976,262,81.37221634,OMR,C,29
Old River South of Rock Slough (St 5A),3/4/1976,295,79.54923954,OMR,C,40
Old River South of Rock Slough (St 5A),3/9/1976,255,75.28454988,OMR,C,31
P8 - San Joaquin River @ Buckley Cove,3/9/1976,827,75.28454988,SJRcorridor,C,131
Old River South of Rock Slough (St 5A),3/16/1976,263,77.79029395,OMR,C,33
P8 - San Joaquin River @ Buckley Cove,3/22/1976,633,80.53182831,SJRcorridor,C,89
Old River South of Rock Slough (St 5A),3/24/1976,290,81.91757802,OMR,C,40
Old River South of Rock Slough (St 5A),4/1/1976,351,82.93810488,OMR,C,55
Old River South of Rock Slough (St 5A),4/6/1976,348,83.05086025,OMR,C,54
P8 - San Joaquin River @ Buckley Cove,4/6/1976,699,83.05086025,SJRcorridor,C,106
Old River South of Rock Slough (St 5A),4/13/1976,326,78.67838168,OMR,C,47
P8 - San Joaquin River @ Buckley Cove,4/20/1976,802,77.04748941,SJRcorridor,C,134
Old River South of Rock Slough (St 5A),4/28/1976,257,78.6716198,OMR,C,30
Old River South of Rock Slough (St 5A),5/6/1976,260,82.95644102,OMR,C,31
P8 - San Joaquin River @ Buckley Cove,5/6/1976,606,82.95644102,SJRcorridor,C,88
Old River South of Rock Slough (St 5A),5/18/1976,349,87.20051714,OMR,C,55
P8 - San Joaquin River @ Buckley Cove,5/20/1976,494,86.25465911,SJRcorridor,C,76
Old River South of Rock Slough (St 5A),5/27/1976,398,85.73539321,OMR,C,67
Old River South of Rock Slough (St 5A),6/1/1976,446,86.50645273,OMR,C,77
P8 - San Joaquin River @ Buckley Cove,6/3/1976,465,86.05790799,SJRcorridor,C,65
Old River South of Rock Slough (St 5A),6/10/1976,460,86.24558722,OMR,C,81
Old River South of Rock Slough (St 5A),6/25/1976,567,86.50100266,OMR,C,108
Old River South of Rock Slough (St 5A),7/2/1976,567,88.80012135,OMR,C,108
Old River South of Rock Slough (St 5A),7/7/1976,548,87.94264314,OMR,C,107
P8 - San Joaquin River @ Buckley Cove,7/7/1976,472,87.94264314,SJRcorridor,C,74
Old River South of Rock Slough (St 5A),7/15/1976,566,88.67818386,OMR,C,119
Old River South of Rock Slough (St 5A),7/15/1976,566,88.67818386,OMR,C,119
P8 - San Joaquin River @ Buckley Cove,7/20/1976,487,85.68882507,SJRcorridor,C,82
Old River South of Rock Slough (St 5A),7/22/1976,571,85.42715675,OMR,C,114
Old River South of Rock Slough (St 5A),7/22/1976,571,85.42715675,OMR,C,114
Old River South of Rock Slough (St 5A),8/3/1976,668,85.66917278,OMR,C,138
P8 - San Joaquin River @ Buckley Cove,8/3/1976,418,85.66917278,SJRcorridor,C,117
Old River South of Rock Slough (St 5A),8/12/1976,525,85.92286507,OMR,C,103
Old River South of Rock Slough (St 5A),8/23/1976,425,84.52429961,OMR,C,79
P8 - San Joaquin River @ Buckley Cove,8/27/1976,500,84.3652361,SJRcorridor,C,78
Old River South of Rock Slough (St 5A),8/30/1976,465,83.96095388,OMR,C,81
Old River South of Rock Slough (St 5A),9/10/1976,524,85.09946008,OMR,C,108
P8 - San Joaquin River @ Buckley Cove,9/14/1976,410,85.13108289,SJRcorridor,C,59
Old River South of Rock Slough (St 5A),9/17/1976,575,85.56655881,OMR,C,101
P8 - San Joaquin River @ Buckley Cove,9/27/1976,498,88.69855102,SJRcorridor,C,86
Old River South of Rock Slough (St 5A),9/29/1976,737,88.66226543,OMR,C,161
Old River South of Rock Slough (St 5A),10/8/1976,626,89.25179208,OMR,C,120
P8 - San Joaquin River @ Buckley Cove,10/13/1976,749,89.70007234,SJRcorridor,C,136
P8 - San Joaquin River @ Buckley Cove,10/28/1976,819,91.56769133,SJRcorridor,C,129
Old River South of Rock Slough (St 5A),11/4/1976,571,89.1702838,OMR,C,100
P8 - San Joaquin River @ Buckley Cove,11/10/1976,1075,92.93277,SJRcorridor,C,198
Old River South of Rock Slough (St 5A),11/18/1976,579,91.95756149,OMR,C,106
Old River South of Rock Slough (St 5A),12/3/1976,749,93.43920522,OMR,C,153
Old River South of Rock Slough (St 5A),12/15/1976,902,94.22153803,OMR,C,197
Old River South of Rock Slough (St 5A),1/6/1977,988,92.67386711,OMR,C,227
Old River South of Rock Slough (St 5A),1/20/1977,813,91.05034635,OMR,C,172
P8 - San Joaquin River @ Buckley Cove,1/25/1977,1000,90.99498693,SJRcorridor,C,163
P8 - San Joaquin River @ Buckley Cove,1/25/1977,1050,90.99498693,SJRcorridor,C,161
Old River South of Rock Slough (St 5A),2/7/1977,1160,94.06067372,OMR,C,252
P8 - San Joaquin River @ Buckley Cove,2/23/1977,942,93.09831658,SJRcorridor,C,154
P8 - San Joaquin River @ Buckley Cove,2/23/1977,932,93.09831658,SJRcorridor,C,153
Old River South of Rock Slough (St 5A),3/2/1977,1180,90.26821064,OMR,C,256
P8 - San Joaquin River @ Buckley Cove,3/10/1977,791,93.08331717,SJRcorridor,C,118
P8 - San Joaquin River @ Buckley Cove,3/10/1977,779,93.08331717,SJRcorridor,C,125
Old River South of Rock Slough (St 5A),3/15/1977,1080,93.69341681,OMR,C,235
P8 - San Joaquin River @ Buckley Cove,3/28/1977,792,93.2301192,SJRcorridor,C,129
P8 - San Joaquin River @ Buckley Cove,3/28/1977,812,93.2301192,SJRcorridor,C,134
Old River South of Rock Slough (St 5A),3/29/1977,1300,92.15314133,OMR,C,304
Old River South of Rock Slough (St 5A),4/8/1977,1260,95.5432589,OMR,C,289
P8 - San Joaquin River @ Buckley Cove,4/12/1977,726,93.62243221,SJRcorridor,C,112
P8 - San Joaquin River @ Buckley Cove,4/12/1977,814,93.62243221,SJRcorridor,C,125
Old River South of Rock Slough (St 5A),4/20/1977,1250,94.53718803,OMR,C,288
P8 - San Joaquin River @ Buckley Cove,4/26/1977,658,94.7314341,SJRcorridor,C,103
P8 - San Joaquin River @ Buckley Cove,4/26/1977,677,94.7314341,SJRcorridor,C,105
Old River South of Rock Slough (St 5A),5/5/1977,1150,94.55252563,OMR,C,267
P8 - San Joaquin River @ Buckley Cove,5/10/1977,686,93.59917768,SJRcorridor,C,114
P8 - San Joaquin River @ Buckley Cove,5/10/1977,692,93.59917768,SJRcorridor,C,116
Old River South of Rock Slough (St 5A),5/18/1977,991,92.05772441,OMR,C,227
P8 - San Joaquin River @ Buckley Cove,5/25/1977,685,93.86880732,SJRcorridor,C,114
P8 - San Joaquin River @ Buckley Cove,6/6/1977,617,96.28690157,SJRcorridor,C,98
P8 - San Joaquin River @ Buckley Cove,6/6/1977,659,96.28690157,SJRcorridor,C,107
Old River South of Rock Slough (St 5A),6/9/1977,1050,97.08249253,OMR,C,242
Old River South of Rock Slough (St 5A),6/23/1977,1390,95.42512283,OMR,C,339
P8 - San Joaquin River @ Buckley Cove,6/23/1977,610,95.42512283,SJRcorridor,C,103
P8 - San Joaquin River @ Buckley Cove,6/23/1977,635,95.42512283,SJRcorridor,C,106
P8 - San Joaquin River @ Buckley Cove,7/8/1977,652,93.63330181,SJRcorridor,C,116
Old River South of Rock Slough (St 5A),7/12/1977,1540,94.29014398,OMR,C,386
Old River South of Rock Slough (St 5A),7/20/1977,1690,95.79344749,OMR,C,425
P8 - San Joaquin River @ Buckley Cove,7/21/1977,691,95.78657095,SJRcorridor,C,133
P8 - San Joaquin River @ Buckley Cove,7/21/1977,692,95.78657095,SJRcorridor,C,134
Old River South of Rock Slough (St 5A),7/26/1977,1490,94.6464473,OMR,C,370
Old River South of Rock Slough (St 5A),8/2/1977,1400,95.68394653,OMR,C,373
Old River South of Rock Slough (St 5A),8/9/1977,1350,94.66206153,OMR,C,361
P8 - San Joaquin River @ Buckley Cove,8/9/1977,685,94.66206153,SJRcorridor,C,135
P8 - San Joaquin River @ Buckley Cove,8/9/1977,680,94.66206153,SJRcorridor,C,136
Old River South of Rock Slough (St 5A),8/16/1977,1420,95.12016685,OMR,C,342
P8 - San Joaquin River @ Buckley Cove,8/22/1977,703,95.22599302,SJRcorridor,C,136
P8 - San Joaquin River @ Buckley Cove,8/22/1977,717,95.22599302,SJRcorridor,C,139
Old River South of Rock Slough (St 5A),8/23/1977,1300,95.4484552,OMR,C,302
Old River South of Rock Slough (St 5A),8/30/1977,1460,96.31383784,OMR,C,377
P8 - San Joaquin River @ Buckley Cove,9/2/1977,676,97.63934042,SJRcorridor,C,132
P8 - San Joaquin River @ Buckley Cove,9/2/1977,695,97.63934042,SJRcorridor,C,138
Old River South of Rock Slough (St 5A),9/6/1977,1460,95.3442764,OMR,C,372
Old River South of Rock Slough (St 5A),9/13/1977,1620,97.75189249,OMR,C,423
Old River South of Rock Slough (St 5A),9/20/1977,1510,94.30759826,OMR,C,381
P8 - San Joaquin River @ Buckley Cove,9/20/1977,667,94.30759826,SJRcorridor,C,125
P8 - San Joaquin River @ Buckley Cove,9/20/1977,672,94.30759826,SJRcorridor,C,126
Old River South of Rock Slough (St 5A),9/27/1977,1490,93.68297047,OMR,C,374
Old River South of Rock Slough (St 5A),10/4/1977,1490,95.16189775,OMR,AN,386
P8 - San Joaquin River @ Buckley Cove,10/4/1977,766,95.16189775,SJRcorridor,AN,139
P8 - San Joaquin River @ Buckley Cove,10/4/1977,827,95.16189775,SJRcorridor,AN,150
Old River South of Rock Slough (St 5A),10/11/1977,1440,0,OMR,AN,363
Old River South of Rock Slough (St 5A),10/18/1977,1390,0,OMR,AN,511
P8 - San Joaquin River @ Buckley Cove,10/18/1977,853,0,SJRcorridor,AN,152
P8 - San Joaquin River @ Buckley Cove,10/18/1977,857,0,SJRcorridor,AN,150
Old River South of Rock Slough (St 5A),10/25/1977,1370,98.51353899,OMR,AN,326
Old River South of Rock Slough (St 5A),11/1/1977,1530,97.79821424,OMR,AN,399
Old River South of Rock Slough (St 5A),11/8/1977,1500,93.6482057,OMR,AN,342
Old River South of Rock Slough (St 5A),11/14/1977,1420,97.01418075,OMR,AN,325
P8 - San Joaquin River @ Buckley Cove,11/15/1977,1410,96.41856401,SJRcorridor,AN,260
Old River South of Rock Slough (St 5A),11/21/1977,1320,93.6810691,OMR,AN,302
Old River South of Rock Slough (St 5A),12/7/1977,1300,95.92716794,OMR,AN,318
P8 - San Joaquin River @ Buckley Cove,12/16/1977,1140,97.47276004,SJRcorridor,AN,188
P8 - San Joaquin River @ Buckley Cove,12/16/1977,1210,97.47276004,SJRcorridor,AN,194
Old River South of Rock Slough (St 5A),12/20/1977,1640,89.23499497,OMR,AN,383
Old River South of Rock Slough (St 5A),12/27/1977,1440,86.39928373,OMR,AN,332
Old River South of Rock Slough (St 5A),1/3/1978,1030,83.7303191,OMR,AN,226
P8 - San Joaquin River @ Buckley Cove,1/13/1978,805,67.39051241,SJRcorridor,AN,140
Old River South of Rock Slough (St 5A),1/17/1978,468,59.14625574,OMR,AN,80
Old River South of Rock Slough (St 5A),1/31/1978,320,59.82498158,OMR,AN,36
Old River South of Rock Slough (St 5A),2/14/1978,419,52.74067557,OMR,AN,48
P8 - San Joaquin River @ Buckley Cove,2/15/1978,369,50.92561655,SJRcorridor,AN,43
Old River South of Rock Slough (St 5A),2/28/1978,352,58.02981941,OMR,AN,37
Old River South of Rock Slough (St 5A),3/9/1978,442,51.06449328,OMR,AN,49
P8 - San Joaquin River @ Buckley Cove,3/16/1978,349,49.81651337,SJRcorridor,AN,33
Old River South of Rock Slough (St 5A),3/24/1978,437,55.92345804,OMR,AN,52
Old River South of Rock Slough (St 5A),4/4/1978,506,57.31670008,OMR,AN,64
P8 - San Joaquin River @ Buckley Cove,4/4/1978,327,57.31670008,SJRcorridor,AN,34
Old River South of Rock Slough (St 5A),4/14/1978,254,52.74067557,OMR,AN,30
Old River South of Rock Slough (St 5A),4/28/1978,237,53.14061094,OMR,AN,24
P8 - San Joaquin River @ Buckley Cove,5/2/1978,204,50.92561655,SJRcorridor,AN,19
Old River South of Rock Slough (St 5A),5/16/1978,208,60.36200235,OMR,AN,22
Old River South of Rock Slough (St 5A),6/6/1978,215,66.43085838,OMR,AN,23
P8 - San Joaquin River @ Buckley Cove,6/13/1978,225,66.90227077,SJRcorridor,AN,23
Old River South of Rock Slough (St 5A),6/21/1978,189,78.00331108,OMR,AN,15
Old River South of Rock Slough (St 5A),7/7/1978,213,83.4381986,OMR,AN,21
P8 - San Joaquin River @ Buckley Cove,7/11/1978,481,82.38755921,SJRcorridor,AN,65
Old River South of Rock Slough (St 5A),7/24/1978,351,85.52855028,OMR,AN,60
Old River South of Rock Slough (St 5A),8/1/1978,426,84.62362617,OMR,AN,78
P8 - San Joaquin River @ Buckley Cove,8/9/1978,399,84.05648792,SJRcorridor,AN,50
Old River South of Rock Slough (St 5A),8/22/1978,466,83.59458748,OMR,AN,91
Old River South of Rock Slough (St 5A),9/1/1978,410,81.82001888,OMR,AN,73
P8 - San Joaquin River @ Buckley Cove,9/12/1978,503,77.82234538,SJRcorridor,AN,84
Old River South of Rock Slough (St 5A),9/13/1978,439,77.695743,OMR,AN,78
Old River South of Rock Slough (St 5A),10/5/1978,259,75.68522065,OMR,BN,26
P8 - San Joaquin River @ Buckley Cove,10/11/1978,407,73.92111953,SJRcorridor,BN,51
Old River South of Rock Slough (St 5A),10/18/1978,198,76.6622206,OMR,BN,17
Old River South of Rock Slough (St 5A),11/2/1978,175,78.68013722,OMR,BN,14
Old River South of Rock Slough (St 5A),11/16/1978,183,78.70570663,OMR,BN,15
P8 - San Joaquin River @ Buckley Cove,11/20/1978,378,79.17830243,SJRcorridor,BN,52
Old River South of Rock Slough (St 5A),11/30/1978,185,77.51582042,OMR,BN,15
P8 - San Joaquin River @ Buckley Cove,12/5/1978,590,75.96131065,SJRcorridor,BN,85
Old River South of Rock Slough (St 5A),12/18/1978,198,81.39380513,OMR,BN,15
Old River South of Rock Slough (St 5A),1/3/1979,210,81.41949396,OMR,BN,18
P8 - San Joaquin River @ Buckley Cove,1/17/1979,266,60.85168643,SJRcorridor,BN,27
Old River South of Rock Slough (St 5A),1/18/1979,381,59.76457767,OMR,BN,40
Old River South of Rock Slough (St 5A),2/5/1979,468,64.2815478,OMR,BN,56
P8 - San Joaquin River @ Buckley Cove,2/15/1979,493,69.04812625,SJRcorridor,BN,60
Old River South of Rock Slough (St 5A),2/20/1979,517,61.16117032,OMR,BN,63
Old River South of Rock Slough (St 5A),3/6/1979,337,58.17682582,OMR,BN,39
P8 - San Joaquin River @ Buckley Cove,3/6/1979,242,58.17682582,SJRcorridor,BN,23
Old River South of Rock Slough (St 5A),3/12/1979,344,57.0496729,OMR,BN,41
Old River South of Rock Slough (St 5A),3/19/1979,332,59.42455314,OMR,BN,38
Old River South of Rock Slough (St 5A),3/26/1979,392,60.78151419,OMR,BN,50
Old River South of Rock Slough (St 5A),4/2/1979,417,56.30420023,OMR,BN,54
P8 - San Joaquin River @ Buckley Cove,4/3/1979,381,55.89304686,SJRcorridor,BN,42
Old River South of Rock Slough (St 5A),4/9/1979,409,64.68168078,OMR,BN,53
P8 - San Joaquin River @ Buckley Cove,5/2/1979,713,74.19905898,SJRcorridor,BN,90
Old River South of Rock Slough (St 5A),5/7/1979,203,74.48111623,OMR,BN,19
Old River South of Rock Slough (St 5A),5/21/1979,178,73.19414698,OMR,BN,13
P8 - San Joaquin River @ Buckley Cove,7/2/1979,451,79.48240205,SJRcorridor,BN,63
Old River South of Rock Slough (St 5A),7/3/1979,214,80.43664007,OMR,BN,23
Old River South of Rock Slough (St 5A),7/19/1979,395,82.51114931,OMR,BN,72
Old River South of Rock Slough (St 5A),7/31/1979,455,81.75511799,OMR,BN,89
Old River South of Rock Slough (St 5A),8/13/1979,592,83.32246149,OMR,BN,128
P8 - San Joaquin River @ Buckley Cove,8/14/1979,361,83.11503272,SJRcorridor,BN,50
Old River South of Rock Slough (St 5A),8/29/1979,717,84.68527652,OMR,BN,149
P8 - San Joaquin River @ Buckley Cove,9/11/1979,519,87.07749081,SJRcorridor,BN,82
Old River South of Rock Slough (St 5A),9/12/1979,882,86.66490009,OMR,BN,200
Old River South of Rock Slough (St 5A),9/25/1979,685,82.86895876,OMR,BN,142
Old River South of Rock Slough (St 5A),10/9/1979,482,84.06190501,OMR,AN,91
P8 - San Joaquin River @ Buckley Cove,10/10/1979,429,83.85505666,SJRcorridor,AN,55
Old River South of Rock Slough (St 5A),10/22/1979,352,82.75529912,OMR,AN,58
Old River South of Rock Slough (St 5A),11/6/1979,250,80.35169489,OMR,AN,33
Old River South of Rock Slough (St 5A),11/20/1979,227,77.49708288,OMR,AN,26
P8 - San Joaquin River @ Buckley Cove,11/27/1979,582,74.51828933,SJRcorridor,AN,76
Old River South of Rock Slough (St 5A),12/4/1979,216,75.2791345,OMR,AN,20
P8 - San Joaquin River @ Buckley Cove,12/6/1979,627,75.8049134,SJRcorridor,AN,77
Old River South of Rock Slough (St 5A),12/17/1979,201,79.03917236,OMR,AN,14
Old River South of Rock Slough (St 5A),1/2/1980,223,63.56656112,OMR,AN,18
Old River South of Rock Slough (St 5A),1/30/1980,218,52.74067557,OMR,AN,23
P8 - San Joaquin River @ Buckley Cove,2/7/1980,243,56.15652999,SJRcorridor,AN,24
Old River South of Rock Slough (St 5A),2/14/1980,266,67.64537101,OMR,AN,29
Old River South of Rock Slough (St 5A),2/29/1980,227,49.08867267,OMR,AN,21
P8 - San Joaquin River @ Buckley Cove,3/11/1980,210,49.39264929,SJRcorridor,AN,20
